Delete,UniqueSubjNum,SubjNum,ExpName,Cat,Condition,SDtoday,FRtoday,Time,Time2,Date,DayofWeek,Month,NumSubs,SameGeNder,SameGenWhat,CellPhone,Internet,PaidPool,Late,SignUp,Age,Gender,NativeLang,SecondLang,AdditionalLang,SecondProficiency,Bilingual,AcademicYear,ExamLastWeek,ExamnextWeek,BusyDay,ClassBefore,ClassAfter,FirstExp,OtherExps,LastMealWhen,LastMealWhat,Breakfast,BreakfastWhat,Alcohol,DrinksPerWeek,CoffeeTea,Exercise,ExerciseFreq,SleepAvg,SleepLastNight,Tired,ExpDifficulty,GiveUp,MostlyGuess,1_Block,2_Block,3_Block,4_Block,Total
0,277,53,Executive Function Timing 2,II,Control,0,1,18,3LateAfternoon,2005-12-06,2_Tue,05_May,3,0,NA,0,0,Paid,0,1,30,Male,Taiwanese,Mandarin,NA,4,1,3,0,0,0,0,0,1,0,2,"Chicken with rice, apple, pear and muffin",1,"toast, banana, orange, milk",0,0,1,1,1,8,6,5,5,1,0,0.6125,0.7,0.675,0.8375,0.70625
0,60,68,Executive Function Battery,RD,IIFirst,1,0,12.5,1Morning,2025-12-09,2_Tue,09_Sep,NA,NA,NA,0,0,Pool,1,1,18,Female,Tamil,English,NA,2,1,1,0,0,0,1,0,1,0,15,spring rolls,0,NA,NA,0,1,1,3,6,6,7,4,0,0,0.625,0.575,0.725,0.6375,0.640625
0,247,192,Executive Function Timing,II,Control,0,1,15,2Early Afternoon,2028-12-02,3_Wed,03_Mar,4,0,NA,0,0,Pool,0,1,19,Female,Tamil,English,NA,1,1,2,NA,0,1,0,0,0,5,2,Pizza,1,Milk,1,3,1,0,0,7,7,3,3,1,0,0.575,0.625,0.7375,0.5625,0.625
0,249,217,Executive Function Timing,RD,Control,1,0,14.5,2Early Afternoon,2002-12-04,1_Mon,04_Apr,4,0,NA,0,0,Pool,0,1,19,Female,Tamil,English,NA,4,1,1,0,1,1,1,0,0,8,2,cereal and fruits,1,cereal and fruits,0,0,0,0,1,6,6,7,4,0,1,0.575,0.525,0.5,0.375,0.4938
0,498,63,WCST Exec Fcn,RD,RDFirst,1,1,13,2Early Afternoon,2003-11-10,1_Mon,10_Oct,3,1,F,0,0,Pool,0,1,18,Female,Tibetan,Nepali,"English, Hindi, Urdu",NA,1,1,0,0,1,1,1,1,0,0.5,Salad,1,Bagel and eggs,0,0,1,0,0,6,6,5,NA,NA,NA,0.65,0.5375,0.9125,0.8125,0.7281
0,328,25,PMC,RD,Control,1,0,11,1Morning,2006-11-30,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,Ukrainian,English,NA,3,1,1,1,1,1,0,1,0,4,1.5,"apple. peanut butter, cappuccino",1,"apple,  peanut butter, cappucciN",1,11,1,1,3,4,4,7,NA,NA,NA,0.4,0.5125,0.525,0.5875,0.5063
0,23,25,Executive Function Battery,RD,IIFirst,1,0,15,2Early Afternoon,2020-12-04,5_Fri,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,22,Male,Urdu,English,NA,3,1,4,1,1,0,0,0,0,4,10,toast,1,Nthing,1,14,1,0,0,7,8,7,5,1,0,0.75,0.7375,0.7375,0.75,0.7438
0,35,40,Executive Function Battery,RD,IIFirst,1,0,17.5,3LateAfternoon,2019-12-04,4_Thu,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,19,Male,Urdu,English,NA,4,1,1,1,1,1,0,0,0,7,NA,breakfast,0,"eggs, sausage and potato",1,2,1,1,3,8,7,3,4,0,0,0.4625,0.55,0.5875,0.525,0.5313
0,191,14,Executive Function Timing,II,Control,0,1,15.75,2Early Afternoon,2026-12-01,4_Thu,01_Jan,5,0,NA,0,0,Pool,0,1,19,Male,Urdu,English,NA,4,1,1,0,1,0,1,0,0,3,2,coffe with butter bagel,0,NA,0,NA,1,0,NA,9,8,2,3,1,0,0.6375,0.6125,0.575,0.5875,0.6031
0,215,81,Executive Function Timing,RD,Control,1,0,15.25,2Early Afternoon,2027-12-02,1_Mon,02_Feb,2,0,NA,0,0,Pool,0,1,18,Male,Urdu,English,NA,4,1,1,0,1,0,0,0,0,2,4,Breakfast,1,Coffee and donuts,0,0,1,1,2,7,7,4,2,0,0,0.725,0.825,0.875,0.9,0.8313
0,235,155,Executive Function Timing,RD,Control,1,0,16.25,3LateAfternoon,2021-12-02,3_Wed,03_Mar,3,0,NA,0,0,Pool,0,1,19,Male,Urdu,English,NA,3,1,1,1,0,1,1,1,0,3,3,Lunch,1,bread,0,0,0,1,3,7,8,1,2,0,0,0.75,0.85,0.9125,0.875,0.8469
0,336,35,PMC,RD,Control,1,0,16,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,20,Male,Urdu,English,NA,3,1,2,1,0,1,1,1,0,2,1,Beef,1,Boiled eggs,0,0,1,1,3,7,7,4,2,0,1,0.4875,0.55,0.525,0.5125,0.5188
0,341,40,PMC,II,Control,0,1,17,3LateAfternoon,2022-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Female,Urdu,English,Hindi,4,1,1,1,1,1,0,1,0,3,6,bbq chicken panni,0,Nthing,1,2,1,0,NA,6,4,7,5,1,0,0.475,0.4375,0.4875,0.5125,0.4781
0,389,108,Verbal Over Stim,RD,Control,1,0,14.5,2Early Afternoon,2013-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,18,Female,Urdu,English,NA,4,1,1,0,0,0,1,0,0,2,3,Lunch,1,Cereal and milk,0,NA,1,NA,7,8,5,4,4,0,0,0.7875,0.75,0.8125,0.8625,0.8031
0,417,155,Verbal Over Stim,II,Control,0,1,15,2Early Afternoon,2021-12-01,6_Sat,01_Jan,3,0,NA,0,0,Pool,0,1,18,Male,Urdu,English,NA,4,1,1,0,0,0,0,0,0,1,1,"Rice, Meat",0,NA,0,NA,1,1,5,6.5,7,4,5,1,0,0.6,0.5,0.55,0.625,0.5688
0,81,90,Executive Function Battery,RD,RDFirst,1,0,14.5,2Early Afternoon,2026-12-09,3_Wed,10_Oct,NA,NA,NA,0,0,Pool,0,1,18,Female,Vietnamese,English,NA,2,1,1,0,0,1,1,0,1,0,3,dinner,1,sausage,1,1,1,1,2,7,6,4,5,0,0,0.5875,0.5625,0.7,0.7,0.6375
0,82,91,Executive Function Battery,RD,IIFirst,1,0,14.5,2Early Afternoon,2026-12-09,3_Wed,10_Oct,NA,NA,NA,0,0,Pool,0,1,19,Female,Vietnamese,English,NA,2,1,1,1,1,1,1,0,0,2,2,lunch,1,Eggs and Bacon,1,1,1,1,2,6,6,5,4,1,1,0.6,0.65,0.625,0.8,0.66875
0,327,24,PMC,II,Control,0,1,11.5,1Morning,2006-12-03,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,19,Female,Vietnamese,English,NA,3,1,1,1,1,1,0,1,0,7,17,seafood pad Thai,0,NA,1,1,1,0,0,8,6,3,5,1,0,0.6125,0.7375,0.775,0.775,0.725
